hyperparameter,source_config,destination_config,weight_sum,effective_sample_size,complexity.dist_spec_init_fft,complexity.fro_dist,complexity.fro_over_spec_fft,complexity.inverse_margin,complexity.log_prod_of_fro,complexity.log_prod_of_fro_over_margin,complexity.log_prod_of_spec_fft,complexity.log_prod_of_spec_over_margin_fft,complexity.log_spec_init_main_fft,complexity.log_spec_orig_main_fft,complexity.log_sum_of_fro,complexity.log_sum_of_fro_over_margin,complexity.log_sum_of_spec_fft,complexity.log_sum_of_spec_over_margin_fft,complexity.pacbayes_flatness,complexity.pacbayes_init,complexity.pacbayes_mag_flatness,complexity.pacbayes_mag_init,complexity.pacbayes_mag_orig,complexity.pacbayes_orig,complexity.param_norm,complexity.params,complexity.path_norm,complexity.path_norm_over_margin
hp.train_size,-430193169065787070,-7890611004046640347,32.210040055003724,87.03198144081581,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9883016864876241,0.9120859720867246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-7890611004046640347,-430193169065787070,32.210040055003724,87.03198144081581,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9883016864876241,0.9120859720867246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-588923063150421362,-7890611004046640347,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.97,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-7890611004046640347,-588923063150421362,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.97,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-7889722676016829949,2781063277399277958,49.99913629342205,99.99999953545678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000345156946535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,2781063277399277958,-7889722676016829949,49.99913629342205,99.99999953545678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000345156946535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-7889722676016829949,7748887720898484056,49.99999999053246,99.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,7748887720898484056,-7889722676016829949,49.99999999053246,99.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-7889722676016829949,8474436405124117792,44.455334968556436,90.6531871966571,0.0,0.0,0.0,0.0,0.0,0.0,0.2218101507654113,0.2329241800603904,0.2105651315766824,0.2105651315766824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,8474436405124117792,-7889722676016829949,44.455334968556436,90.6531871966571,0.0,0.0,0.0,0.0,0.0,0.0,0.2218101507654113,0.2329241800603904,0.2105651315766824,0.2105651315766824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,2781063277399277958,7748887720898484056,19.000578652034843,59.82407982256314,0.0,0.0,0.0,0.0,0.0,0.0,0.04201832987233508,0.04201832987233508,0.04201832987233508,0.04201832987233508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,7748887720898484056,2781063277399277958,19.000578652034843,59.82407982256314,0.0,0.0,0.0,0.0,0.0,0.0,0.04201832987233508,0.04201832987233508,0.04201832987233508,0.04201832987233508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,2781063277399277958,8474436405124117792,43.82606953075831,98.24911378630489,0.0,0.0,0.0,0.0,0.0,0.0,0.2314431989896709,0.27474678393782115,0.2314431989896709,0.2314431989896709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,8474436405124117792,2781063277399277958,43.82606953075831,98.24911378630489,0.0,0.0,0.0,0.0,0.0,0.0,0.2314431989896709,0.27474678393782115,0.2314431989896709,0.2314431989896709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,7748887720898484056,8474436405124117792,49.997133424964304,99.9999979642584,0.0,0.0,0.0,0.0,0.0,0.0,0.030000416537677432,0.030000416537677432,0.030000416537677432,0.020000372121818055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,8474436405124117792,7748887720898484056,49.997133424964304,99.9999979642584,0.0,0.0,0.0,0.0,0.0,0.0,0.030000416537677432,0.030000416537677432,0.030000416537677432,0.020000372121818055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-2650832935205201292,-6236891526817797406,49.999999999558774,99.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.6400000000040093,0.6800000000046027,0.6500000000043381,0.6200000000040737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-6236891526817797406,-2650832935205201292,49.999999999558774,99.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.6400000000040093,0.6800000000046027,0.6500000000043381,0.6200000000040737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-2650832935205201292,-7062702320911981613,49.99999996273891,99.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7200000005251559,0.7900000005605446,0.71000000051775,0.6600000004805081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-7062702320911981613,-2650832935205201292,49.99999996273891,99.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7200000005251559,0.7900000005605446,0.71000000051775,0.6600000004805081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-2650832935205201292,-7879991332657170257,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.99,0.98,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-7879991332657170257,-2650832935205201292,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.99,0.98,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-6236891526817797406,-7062702320911981613,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.9,0.86,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-7062702320911981613,-6236891526817797406,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.9,0.86,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-6236891526817797406,-7879991332657170257,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.0,1.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-7879991332657170257,-6236891526817797406,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.0,1.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-7062702320911981613,-7879991332657170257,49.999999900578956,100.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.9700000000279073,0.9700000000279073,0.9800000000476824,0.929999999980641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-7879991332657170257,-7062702320911981613,49.999999900578956,100.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.9700000000279073,0.9700000000279073,0.9800000000476824,0.929999999980641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-1378489730179427723,-2080403540801232920,49.99999999596904,99.99999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.8100000000404819,0.7700000000372577,0.5900000000261961,0.5900000000261961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-2080403540801232920,-1378489730179427723,49.99999999596904,99.99999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.8100000000404819,0.7700000000372577,0.5900000000261961,0.5900000000261961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-1378489730179427723,-7870700884879282874,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.31,0.07,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-7870700884879282874,-1378489730179427723,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.31,0.07,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-1378489730179427723,3899792033962777228,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,3899792033962777228,-1378489730179427723,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-2080403540801232920,-7870700884879282874,49.999999999993705,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08999999999999492,0.11999999999999639,0.0499999999999972,0.0499999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-7870700884879282874,-2080403540801232920,49.999999999993705,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08999999999999492,0.11999999999999639,0.0499999999999972,0.0499999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-2080403540801232920,3899792033962777228,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,3899792033962777228,-2080403540801232920,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-7870700884879282874,3899792033962777228,49.99999999999983,100.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,3899792033962777228,-7870700884879282874,49.99999999999983,100.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-1131556385011767112,-5943237100176437785,39.9760049136312,79.99994363912103,0.0,0.0,0.0,0.0,0.0,0.0,0.06252886985232425,0.050014192384949877,0.050014192384949877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-5943237100176437785,-1131556385011767112,39.9760049136312,79.99994363912103,0.0,0.0,0.0,0.0,0.0,0.0,0.06252886985232425,0.050014192384949877,0.050014192384949877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-1131556385011767112,-6880164816993697107,14.15346448728996,42.44874899869418,0.0,0.0,0.0,0.0,0.0,0.0,0.37126418531707367,0.3631374983573055,0.3929856607012642,0.24014169797496432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03219379853295109,0.006255144693368286
hp.train_size,-6880164816993697107,-1131556385011767112,14.15346448728996,42.44874899869418,0.0,0.0,0.0,0.0,0.0,0.0,0.37126418531707367,0.3631374983573055,0.3929856607012642,0.24014169797496432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03219379853295109,0.006255144693368286
hp.train_size,-1131556385011767112,-7810457040416673449,49.99999999999592,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000000000406,0.020000000000001628,0.020000000000001628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-7810457040416673449,-1131556385011767112,49.99999999999592,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000000000406,0.020000000000001628,0.020000000000001628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-5943237100176437785,-6880164816993697107,19.673529156280317,50.595507928821064,0.0,0.0,0.0,0.0,0.0,0.0,0.1573816409422438,0.20564069270892765,0.19025111049833432,0.14226116373686903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-6880164816993697107,-5943237100176437785,19.673529156280317,50.595507928821064,0.0,0.0,0.0,0.0,0.0,0.0,0.1573816409422438,0.20564069270892765,0.19025111049833432,0.14226116373686903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-5943237100176437785,-7810457040416673449,38.946628711238176,79.83527890993709,0.0,0.0,0.0,0.0,0.0,0.0,0.47863490371362694,0.47694582395699486,0.4636960177592988,0.4034142022742398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012756453451114386
hp.train_size,-7810457040416673449,-5943237100176437785,38.946628711238176,79.83527890993709,0.0,0.0,0.0,0.0,0.0,0.0,0.47863490371362694,0.47694582395699486,0.4636960177592988,0.4034142022742398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012756453451114386
hp.train_size,-6880164816993697107,-7810457040416673449,44.999956137399295,89.9999999993913,0.0,0.0,0.0,0.0,0.0,0.0,0.06666673094021407,0.1777778865438133,0.16666678807634924,0.055555609019031206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-7810457040416673449,-6880164816993697107,44.999956137399295,89.9999999993913,0.0,0.0,0.0,0.0,0.0,0.0,0.06666673094021407,0.1777778865438133,0.16666678807634924,0.055555609019031206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-6099397118978148436,-7806408315057741353,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-7806408315057741353,-6099397118978148436,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-6099397118978148436,4242075482921890775,49.99999535692624,99.99999999997856,0.0,0.0,0.0,0.0,0.27999998337018733,0.2699999831456052,0.8899999908214138,0.8999999917087852,0.9399999944985828,0.8799999899023485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,4242075482921890775,-6099397118978148436,49.99999535692624,99.99999999997856,0.0,0.0,0.0,0.0,0.27999998337018733,0.2699999831456052,0.8899999908214138,0.8999999917087852,0.9399999944985828,0.8799999899023485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-6099397118978148436,8607176708427291347,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,8607176708427291347,-6099397118978148436,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-7806408315057741353,4242075482921890775,49.99999971659171,99.99999999999974,0.0,0.0,0.0,0.0,0.030000000170026436,0.05000000028338354,0.9099999995737986,0.9299999996234621,0.9599999997732733,0.899999999460017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,4242075482921890775,-7806408315057741353,49.99999971659171,99.99999999999974,0.0,0.0,0.0,0.0,0.030000000170026436,0.05000000028338354,0.9099999995737986,0.9299999996234621,0.9599999997732733,0.899999999460017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-7806408315057741353,8607176708427291347,49.9999999968907,100.00000000000004,0.0,0.0,0.0,0.0,0.1500000000093272,0.17000000001057083,0.9899999999993782,0.9899999999993782,1.0,0.9899999999993782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,8607176708427291347,-7806408315057741353,49.9999999968907,100.00000000000004,0.0,0.0,0.0,0.0,0.1500000000093272,0.17000000001057083,0.9899999999993782,0.9899999999993782,1.0,0.9899999999993782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,4242075482921890775,8607176708427291347,50.0,100.0,0.0,0.0,0.0,0.0,0.01,0.01,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,8607176708427291347,4242075482921890775,50.0,100.0,0.0,0.0,0.0,0.0,0.01,0.01,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-3109389215103412051,-5335796572228599441,49.609631989112366,99.98527976547923,0.0,0.0,0.0,0.0,0.0,0.0,0.15025333029015975,0.11019088195234111,0.08014424639028998,0.09006114109851619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-5335796572228599441,-3109389215103412051,49.609631989112366,99.98527976547923,0.0,0.0,0.0,0.0,0.0,0.0,0.15025333029015975,0.11019088195234111,0.08014424639028998,0.09006114109851619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-3109389215103412051,-7707597552033197393,46.82288215887478,99.35483066491294,0.0,0.0,0.0,0.0,0.0,0.0,0.1352271131084081,0.14317399990372123,0.10456574138201674,0.10456574138201674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-7707597552033197393,-3109389215103412051,46.82288215887478,99.35483066491294,0.0,0.0,0.0,0.0,0.0,0.0,0.1352271131084081,0.14317399990372123,0.10456574138201674,0.10456574138201674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-3109389215103412051,3084029085196069508,49.99934847826885,99.9999998957098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,3084029085196069508,-3109389215103412051,49.99934847826885,99.9999998957098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-5335796572228599441,-7707597552033197393,49.99999994748905,99.99999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-7707597552033197393,-5335796572228599441,49.99999994748905,99.99999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-5335796572228599441,3084029085196069508,50.0,100.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,3084029085196069508,-5335796572228599441,50.0,100.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-7707597552033197393,3084029085196069508,17.78389029127815,55.64442903507014,0.0,0.0,0.0,0.0,0.0,0.0,0.052513596952478765,0.052513596952478765,0.052513596952478765,0.030458871357451203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,3084029085196069508,-7707597552033197393,17.78389029127815,55.64442903507014,0.0,0.0,0.0,0.0,0.0,0.0,0.052513596952478765,0.052513596952478765,0.052513596952478765,0.030458871357451203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-7013545729103745215,-7147680685474426570,49.99999998242751,100.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.9899999999964855,1.0,0.9899999999964855,0.9899999999964855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-7147680685474426570,-7013545729103745215,49.99999998242751,100.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.9899999999964855,1.0,0.9899999999964855,0.9899999999964855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-7013545729103745215,-7586723535960809105,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.99,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-7586723535960809105,-7013545729103745215,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.99,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-7013545729103745215,7986371366974017517,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,7986371366974017517,-7013545729103745215,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-7147680685474426570,-7586723535960809105,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-7586723535960809105,-7147680685474426570,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-7147680685474426570,7986371366974017517,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,7986371366974017517,-7147680685474426570,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-7586723535960809105,7986371366974017517,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.88,0.7,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,7986371366974017517,-7586723535960809105,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.88,0.7,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-1029324465711157162,-3021167476206609485,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-3021167476206609485,-1029324465711157162,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,-1029324465711157162,-7578095864121149783,49.73895307160496,99.98555447761379,0.0,0.0,0.0,0.0,0.03013659255712863,0.27068282707015306,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5801955698000744,0.8599341171941455
hp.train_size,-7578095864121149783,-1029324465711157162,49.73895307160496,99.98555447761379,0.0,0.0,0.0,0.0,0.03013659255712863,0.27068282707015306,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5801955698000744,0.8599341171941455
hp.train_size,-1029324465711157162,4414196895507434778,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hp.train_size,4414196895507434778,-1029324465711157162,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
